Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-23 09:30:00-04:00,123.33000183105469,123.69000244140625,122.56999969482422,122.77010345458984,122.77010345458984,7562223
2021-03-23 09:45:00-04:00,122.79109954833984,123.08999633789062,122.56999969482422,122.75910186767578,122.75910186767578,4718614
2021-03-23 10:00:00-04:00,122.75499725341797,123.76000213623047,122.62000274658203,123.64250183105469,123.64250183105469,4477042
2021-03-23 10:15:00-04:00,123.63999938964844,123.72000122070312,123.05500030517578,123.08999633789062,123.08999633789062,3173786
2021-03-23 10:30:00-04:00,123.0801010131836,123.16000366210938,122.5999984741211,122.85230255126953,122.85230255126953,4037566
2021-03-23 10:45:00-04:00,122.8499984741211,123.26000213623047,122.81999969482422,123.23999786376953,123.23999786376953,3137026
2021-03-23 11:00:00-04:00,123.23999786376953,124.23999786376953,123.07499694824219,123.91500091552734,123.91500091552734,5148351
2021-03-23 11:15:00-04:00,123.91999816894531,124.16999816894531,123.63999938964844,123.69999694824219,123.69999694824219,3579097
2021-03-23 11:30:00-04:00,123.69090270996094,123.76000213623047,123.0999984741211,123.17500305175781,123.17500305175781,3299887
2021-03-23 11:45:00-04:00,123.17500305175781,123.23999786376953,122.83999633789062,123.18000030517578,123.18000030517578,3206878
2021-03-23 12:00:00-04:00,123.17500305175781,123.36000061035156,122.66000366210938,122.88999938964844,122.88999938964844,2967052
2021-03-23 12:15:00-04:00,122.88099670410156,123.08999633789062,122.76000213623047,122.93109893798828,122.93109893798828,1963113
2021-03-23 12:30:00-04:00,122.94000244140625,123.0,122.68000030517578,122.98500061035156,122.98500061035156,1970091
2021-03-23 12:45:00-04:00,122.98999786376953,123.14900207519531,122.87000274658203,123.14900207519531,123.14900207519531,1609943
2021-03-23 13:00:00-04:00,123.14990234375,123.61499786376953,123.11000061035156,123.53500366210938,123.53500366210938,2959170
2021-03-23 13:15:00-04:00,123.54499816894531,123.55000305175781,123.20999908447266,123.2854995727539,123.2854995727539,1959007
2021-03-23 13:30:00-04:00,123.27999877929688,123.30000305175781,122.97000122070312,122.99500274658203,122.99500274658203,2033057
2021-03-23 13:45:00-04:00,122.99009704589844,123.24500274658203,122.91999816894531,123.04979705810547,123.04979705810547,3233526
2021-03-23 14:00:00-04:00,123.04499816894531,123.2499008178711,122.94999694824219,123.12100219726562,123.12100219726562,1630296
2021-03-23 14:15:00-04:00,123.12000274658203,123.34500122070312,123.04000091552734,123.29499816894531,123.29499816894531,2257449
2021-03-23 14:30:00-04:00,123.29000091552734,123.43000030517578,122.94000244140625,123.03500366210938,123.03500366210938,2294222
2021-03-23 14:45:00-04:00,123.04000091552734,123.08999633789062,122.5199966430664,122.53579711914062,122.53579711914062,2910239
2021-03-23 15:00:00-04:00,122.52130126953125,122.81999969482422,122.3499984741211,122.65499877929688,122.65499877929688,3245516
2021-03-23 15:15:00-04:00,122.65499877929688,122.80500030517578,122.44999694824219,122.5199966430664,122.5199966430664,2976985
2021-03-23 15:30:00-04:00,122.51000213623047,122.69000244140625,122.20999908447266,122.50180053710938,122.50180053710938,3811706
2021-03-23 15:45:00-04:00,122.48999786376953,122.69000244140625,122.13999938964844,122.53500366210938,122.53500366210938,5853677
2021-03-24 09:30:00-04:00,122.81999969482422,122.9000015258789,121.81500244140625,122.0792007446289,122.0792007446289,6536218
2021-03-24 09:45:00-04:00,122.06999969482422,122.19999694824219,121.6050033569336,121.62999725341797,121.62999725341797,4233676
2021-03-24 10:00:00-04:00,121.63500213623047,122.0199966430664,121.4800033569336,121.59120178222656,121.59120178222656,4159897
2021-03-24 10:15:00-04:00,121.5999984741211,121.66999816894531,121.11000061035156,121.45989990234375,121.45989990234375,3589028
2021-03-24 10:30:00-04:00,121.45500183105469,121.62000274658203,121.26000213623047,121.59500122070312,121.59500122070312,2520728
2021-03-24 10:45:00-04:00,121.5999984741211,121.76499938964844,121.36000061035156,121.70999908447266,121.70999908447266,3147523
2021-03-24 11:00:00-04:00,121.70999908447266,122.03500366210938,121.66999816894531,121.9000015258789,121.9000015258789,2837935
