Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-23 09:30:00-04:00,3127.0,3141.97998046875,3122.47998046875,3138.094970703125,3138.094970703125,364319
2021-03-23 09:45:00-04:00,3140.0,3141.41650390625,3123.800048828125,3131.9599609375,3131.9599609375,160359
2021-03-23 10:00:00-04:00,3128.18994140625,3149.0,3127.5166015625,3142.52001953125,3142.52001953125,143416
2021-03-23 10:15:00-04:00,3142.7099609375,3153.219970703125,3138.8310546875,3149.114990234375,3149.114990234375,139029
2021-03-23 10:30:00-04:00,3149.60009765625,3150.919921875,3138.0,3143.5849609375,3143.5849609375,121859
2021-03-23 10:45:00-04:00,3142.429931640625,3168.0,3141.989990234375,3164.989990234375,3164.989990234375,215745
2021-03-23 11:00:00-04:00,3166.909912109375,3182.0,3163.219970703125,3178.89501953125,3178.89501953125,197233
2021-03-23 11:15:00-04:00,3177.75,3182.0,3171.340087890625,3172.969970703125,3172.969970703125,116906
2021-03-23 11:30:00-04:00,3174.360107421875,3176.260009765625,3163.830078125,3167.419921875,3167.419921875,87680
2021-03-23 11:45:00-04:00,3166.215087890625,3169.81005859375,3160.75,3164.125,3164.125,75261
2021-03-23 12:00:00-04:00,3164.1650390625,3173.989990234375,3158.195068359375,3159.840087890625,3159.840087890625,110497
2021-03-23 12:15:00-04:00,3158.300048828125,3166.43994140625,3155.5,3163.0,3163.0,89968
2021-03-23 12:30:00-04:00,3161.93994140625,3171.639892578125,3159.81787109375,3168.820068359375,3168.820068359375,70549
2021-03-23 12:45:00-04:00,3168.72998046875,3172.820068359375,3165.0,3172.2548828125,3172.2548828125,60188
2021-03-23 13:00:00-04:00,3173.489990234375,3180.0,3171.260009765625,3178.830078125,3178.830078125,79003
2021-03-23 13:15:00-04:00,3178.431640625,3178.820068359375,3169.949951171875,3170.5,3170.5,69154
2021-03-23 13:30:00-04:00,3171.60498046875,3171.60498046875,3166.0,3167.0,3167.0,63640
2021-03-23 13:45:00-04:00,3167.0,3169.239990234375,3162.950927734375,3163.68017578125,3163.68017578125,62323
