Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-23 09:30:00-04:00,3127.0,3141.97998046875,3122.47998046875,3131.9599609375,3131.9599609375,524678
2021-03-23 10:00:00-04:00,3128.18994140625,3153.219970703125,3127.5166015625,3149.114990234375,3149.114990234375,282445
2021-03-23 10:30:00-04:00,3149.60009765625,3168.0,3138.0,3164.989990234375,3164.989990234375,337604
2021-03-23 11:00:00-04:00,3166.909912109375,3182.0,3163.219970703125,3172.969970703125,3172.969970703125,314139
2021-03-23 11:30:00-04:00,3174.360107421875,3176.260009765625,3160.75,3164.125,3164.125,162941
2021-03-23 12:00:00-04:00,3164.1650390625,3173.989990234375,3155.5,3163.0,3163.0,200465
2021-03-23 12:30:00-04:00,3161.93994140625,3172.820068359375,3159.81787109375,3172.2548828125,3172.2548828125,130737
2021-03-23 13:00:00-04:00,3173.489990234375,3180.0,3169.949951171875,3170.5,3170.5,148157
2021-03-23 13:30:00-04:00,3171.60498046875,3171.60498046875,3162.950927734375,3163.68017578125,3163.68017578125,125963
2021-03-23 14:00:00-04:00,3163.544921875,3176.34423828125,3162.5,3173.8466796875,3173.8466796875,132316
2021-03-23 14:30:00-04:00,3175.772705078125,3180.0,3150.322509765625,3152.60498046875,3152.60498046875,232668
2021-03-23 15:00:00-04:00,3153.280029296875,3159.85986328125,3141.110107421875,3141.719970703125,3141.719970703125,239472
2021-03-23 15:30:00-04:00,3141.590087890625,3152.027099609375,3131.10009765625,3137.5,3137.5,402315
2021-03-24 09:30:00-04:00,3151.0400390625,3154.2373046875,3122.590087890625,3135.719970703125,3135.719970703125,488151
2021-03-24 10:00:00-04:00,3134.3701171875,3157.195068359375,3129.48193359375,3146.14501953125,3146.14501953125,240093
2021-03-24 10:30:00-04:00,3145.10009765625,3150.239990234375,3135.56494140625,3146.2099609375,3146.2099609375,193561
2021-03-24 11:00:00-04:00,3145.39501953125,3160.31005859375,3145.074951171875,3156.5400390625,3156.5400390625,150631
2021-03-24 11:30:00-04:00,3155.4599609375,3156.93994140625,3134.5400390625,3139.0,3139.0,139722
2021-03-24 12:00:00-04:00,3139.260009765625,3142.8798828125,3132.550048828125,3138.280029296875,3138.280029296875,135862
2021-03-24 12:30:00-04:00,3138.010009765625,3138.60009765625,3126.418212890625,3127.5400390625,3127.5400390625,125257
2021-03-24 13:00:00-04:00,3126.260009765625,3126.260009765625,3107.56005859375,3117.646240234375,3117.646240234375,223864
2021-03-24 13:30:00-04:00,3117.489990234375,3124.6201171875,3102.469970703125,3124.159912109375,3124.159912109375,152533
2021-03-24 14:00:00-04:00,3124.623046875,3128.235107421875,3116.2099609375,3117.800048828125,3117.800048828125,103969
2021-03-24 14:30:00-04:00,3117.510009765625,3120.110107421875,3107.090087890625,3107.510009765625,3107.510009765625,120004
2021-03-24 15:00:00-04:00,3106.800048828125,3116.72998046875,3105.5,3113.159912109375,3113.159912109375,132560
2021-03-24 15:30:00-04:00,3113.070068359375,3113.070068359375,3085.14990234375,3087.169921875,3087.169921875,470958
2021-03-25 09:30:00-04:00,3072.989990234375,3104.780029296875,3067.1201171875,3094.97998046875,3094.97998046875,461796
2021-03-25 10:00:00-04:00,3096.27001953125,3109.780029296875,3081.5,3082.969970703125,3082.969970703125,260877
2021-03-25 10:30:00-04:00,3081.692626953125,3085.530029296875,3056.409912109375,3064.394287109375,3064.394287109375,246548
2021-03-25 11:00:00-04:00,3063.906005859375,3069.610107421875,3045.323486328125,3056.179931640625,3056.179931640625,246974
2021-03-25 11:30:00-04:00,3055.780029296875,3065.429931640625,3041.699951171875,3057.699951171875,3057.699951171875,281757
2021-03-25 12:00:00-04:00,3057.280029296875,3073.72998046875,3051.610107421875,3073.1201171875,3073.1201171875,255661
2021-03-25 12:30:00-04:00,3072.85498046875,3085.449951171875,3065.5,3068.0,3068.0,199325
2021-03-25 13:00:00-04:00,3065.06005859375,3076.9716796875,3057.920166015625,3060.330078125,3060.330078125,154868
2021-03-25 13:30:00-04:00,3060.820068359375,3065.302001953125,3046.4599609375,3046.760009765625,3046.760009765625,147288
2021-03-25 14:00:00-04:00,3046.0,3048.4384765625,3037.139892578125,3042.632080078125,3042.632080078125,180210
2021-03-25 14:30:00-04:00,3043.35009765625,3062.97998046875,3040.9716796875,3059.719970703125,3059.719970703125,204512
2021-03-25 15:00:00-04:00,3060.81005859375,3069.489990234375,3045.5,3047.699951171875,3047.699951171875,212116
2021-03-25 15:30:00-04:00,3047.47998046875,3063.3701171875,3045.550048828125,3046.260009765625,3046.260009765625,405969
2021-03-26 09:30:00-04:00,3045.699951171875,3055.60009765625,3035.0,3047.06005859375,3047.06005859375,320020
2021-03-26 10:00:00-04:00,3049.179931640625,3056.659912109375,3031.719482421875,3044.949951171875,3044.949951171875,196838
2021-03-26 10:30:00-04:00,3046.2099609375,3055.36474609375,3036.199951171875,3039.77001953125,3039.77001953125,184301
2021-03-26 11:00:00-04:00,3040.47998046875,3045.81005859375,3033.0,3033.889892578125,3033.889892578125,138251
2021-03-26 11:30:00-04:00,3033.860107421875,3045.777099609375,3031.18017578125,3040.4599609375,3040.4599609375,126534
