Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-26 09:30:00-04:00,120.41999816894531,121.08000183105469,120.41999816894531,120.80000305175781,120.80000305175781,3926919
2021-03-26 09:35:00-04:00,120.80000305175781,120.9000015258789,120.37999725341797,120.84500122070312,120.84500122070312,1474031
2021-03-26 09:40:00-04:00,120.8499984741211,120.94730377197266,120.22000122070312,120.33999633789062,120.33999633789062,1609966
2021-03-26 09:45:00-04:00,120.3499984741211,120.61000061035156,120.19999694824219,120.5250015258789,120.5250015258789,1378772
2021-03-26 09:50:00-04:00,120.5199966430664,120.62999725341797,120.37999725341797,120.44830322265625,120.44830322265625,1007532
2021-03-26 09:55:00-04:00,120.44999694824219,120.56999969482422,120.01000213623047,120.13999938964844,120.13999938964844,1493257
2021-03-26 10:00:00-04:00,120.1500015258789,120.72000122070312,120.0999984741211,120.68000030517578,120.68000030517578,1665736
2021-03-26 10:05:00-04:00,120.68000030517578,120.76000213623047,120.30010223388672,120.41999816894531,120.41999816894531,1016793
2021-03-26 10:10:00-04:00,120.41999816894531,120.48999786376953,120.1500015258789,120.16999816894531,120.16999816894531,979913
2021-03-26 10:15:00-04:00,120.16999816894531,120.20770263671875,119.86000061035156,119.86910247802734,119.86910247802734,1563363
2021-03-26 10:20:00-04:00,119.86830139160156,120.04499816894531,119.80999755859375,119.97000122070312,119.97000122070312,1204920
2021-03-26 10:25:00-04:00,119.97000122070312,120.26000213623047,119.97000122070312,120.26000213623047,120.26000213623047,1204245
2021-03-26 10:30:00-04:00,120.26499938964844,120.41999816894531,120.21009826660156,120.3949966430664,120.3949966430664,1196246
2021-03-26 10:35:00-04:00,120.38999938964844,120.4800033569336,120.33999633789062,120.39099884033203,120.39099884033203,851110
2021-03-26 10:40:00-04:00,120.4000015258789,120.49500274658203,120.33000183105469,120.4749984741211,120.4749984741211,697648
2021-03-26 10:45:00-04:00,120.4717025756836,120.63999938964844,120.0999984741211,120.11250305175781,120.11250305175781,1428174
2021-03-26 10:50:00-04:00,120.11499786376953,120.21499633789062,119.91000366210938,120.03990173339844,120.03990173339844,1184879
2021-03-26 10:55:00-04:00,120.0385971069336,120.17500305175781,119.95159912109375,120.13999938964844,120.13999938964844,876989
2021-03-26 11:00:00-04:00,120.1500015258789,120.1500015258789,119.94000244140625,120.05999755859375,120.05999755859375,804942
2021-03-26 11:05:00-04:00,120.0530014038086,120.25,120.04000091552734,120.08999633789062,120.08999633789062,802823
2021-03-26 11:10:00-04:00,120.08999633789062,120.12000274658203,119.79119873046875,119.9000015258789,119.9000015258789,1188524
2021-03-26 11:15:00-04:00,119.89910125732422,120.0,119.81629943847656,119.97859954833984,119.97859954833984,741162
2021-03-26 11:20:00-04:00,119.97000122070312,120.05000305175781,119.55000305175781,119.625,119.625,1295158
2021-03-26 11:25:00-04:00,119.62999725341797,119.75,119.57499694824219,119.70999908447266,119.70999908447266,926006
2021-03-26 11:30:00-04:00,119.70500183105469,119.79000091552734,119.4800033569336,119.70999908447266,119.70999908447266,1199258
2021-03-26 11:35:00-04:00,119.70999908447266,119.95700073242188,119.68000030517578,119.91339874267578,119.91339874267578,846982
2021-03-26 11:40:00-04:00,119.91999816894531,120.02999877929688,119.91500091552734,120.0,120.0,603548
2021-03-26 11:45:00-04:00,120.0,120.30000305175781,119.95999908447266,120.16000366210938,120.16000366210938,1094651
2021-03-26 11:50:00-04:00,120.16000366210938,120.41999816894531,120.16000366210938,120.33999633789062,120.33999633789062,821794
2021-03-26 11:55:00-04:00,120.3499984741211,120.44999694824219,120.26000213623047,120.44999694824219,120.44999694824219,861143
2021-03-26 12:00:00-04:00,120.44499969482422,120.51000213623047,120.18000030517578,120.2249984741211,120.2249984741211,963829
2021-03-26 12:05:00-04:00,120.2300033569336,120.30000305175781,120.12000274658203,120.16000366210938,120.16000366210938,689632
2021-03-26 12:10:00-04:00,120.16000366210938,120.3499984741211,120.16000366210938,120.31999969482422,120.31999969482422,556801
2021-03-26 12:15:00-04:00,120.31999969482422,120.33999633789062,120.11000061035156,120.16999816894531,120.16999816894531,526824
2021-03-26 12:20:00-04:00,120.1729965209961,120.22899627685547,120.02999877929688,120.08499908447266,120.08499908447266,656526
2021-03-26 12:25:00-04:00,120.08000183105469,120.29000091552734,120.08000183105469,120.2249984741211,120.2249984741211,590112
2021-03-26 12:30:00-04:00,120.2300033569336,120.33999633789062,120.16500091552734,120.31990051269531,120.31990051269531,519567
2021-03-26 12:35:00-04:00,120.31999969482422,120.45999908447266,120.31999969482422,120.4000015258789,120.4000015258789,864219
2021-03-26 12:40:00-04:00,120.40010070800781,120.43000030517578,120.32499694824219,120.38819885253906,120.38819885253906,548770
2021-03-26 12:45:00-04:00,120.37999725341797,120.7300033569336,120.25,120.72000122070312,120.72000122070312,968185
2021-03-26 12:50:00-04:00,120.71499633789062,120.7300033569336,120.5250015258789,120.6050033569336,120.6050033569336,928269
2021-03-26 12:55:00-04:00,120.61000061035156,120.62999725341797,120.38500213623047,120.44999694824219,120.44999694824219,716623
2021-03-26 13:00:00-04:00,120.44999694824219,120.55999755859375,120.36000061035156,120.37999725341797,120.37999725341797,459955
2021-03-26 13:05:00-04:00,120.37999725341797,120.43000030517578,120.30000305175781,120.30999755859375,120.30999755859375,533053
